time,type,measurementId,measurementValue
2023-09-26T21:24:16Z,UV Index,4190,0
2023-09-26T21:24:16Z,Wind Direction Sensor,4104,96
2023-09-26T21:24:16Z,Wind Speed,4105,0
2023-09-26T21:09:10Z,Air Humidity,4098,82
2023-09-26T21:09:10Z,Air Temperature,4097,17.8
2023-09-26T21:09:10Z,Barometric Pressure,4101,101660
2023-09-26T21:09:10Z,Light Intensity,4099,0
2023-09-26T21:09:10Z,Rain Gauge,4113,0
2023-09-26T21:09:10Z,UV Index,4190,0
2023-09-26T21:09:10Z,Wind Direction Sensor,4104,96
2023-09-26T21:09:10Z,Wind Speed,4105,0
2023-09-26T20:54:03Z,Air Humidity,4098,83
2023-09-26T20:54:03Z,Air Temperature,4097,18
2023-09-26T20:54:03Z,Barometric Pressure,4101,101660
2023-09-26T20:54:03Z,Light Intensity,4099,0
2023-09-26T20:54:03Z,Rain Gauge,4113,0
2023-09-26T20:54:03Z,UV Index,4190,0
2023-09-26T20:54:03Z,Wind Direction Sensor,4104,96
2023-09-26T20:54:03Z,Wind Speed,4105,0.7
2023-09-26T20:38:57Z,Air Humidity,4098,82
2023-09-26T20:38:57Z,Air Temperature,4097,18.4
2023-09-26T20:38:57Z,Barometric Pressure,4101,101660
2023-09-26T20:38:57Z,Light Intensity,4099,0
2023-09-26T20:38:57Z,Rain Gauge,4113,0
2023-09-26T20:38:57Z,UV Index,4190,0
2023-09-26T20:38:57Z,Wind Direction Sensor,4104,96
2023-09-26T20:38:57Z,Wind Speed,4105,0
2023-09-26T20:23:51Z,Air Humidity,4098,81
2023-09-26T20:23:51Z,Air Temperature,4097,18.7
2023-09-26T20:23:51Z,Barometric Pressure,4101,101650
2023-09-26T20:23:51Z,Light Intensity,4099,0
2023-09-26T20:23:51Z,Rain Gauge,4113,0
2023-09-26T20:23:51Z,UV Index,4190,0
2023-09-26T20:23:51Z,Wind Direction Sensor,4104,96
2023-09-26T20:23:51Z,Wind Speed,4105,0
2023-09-26T20:08:44Z,Air Humidity,4098,82
2023-09-26T20:08:44Z,Air Temperature,4097,18.4
2023-09-26T20:08:44Z,Barometric Pressure,4101,101650
2023-09-26T20:08:44Z,Light Intensity,4099,0
2023-09-26T20:08:44Z,Rain Gauge,4113,0
2023-09-26T20:08:44Z,UV Index,4190,0
2023-09-26T20:08:44Z,Wind Direction Sensor,4104,96
2023-09-26T20:08:44Z,Wind Speed,4105,0
2023-09-26T19:53:38Z,Air Humidity,4098,81
2023-09-26T19:53:38Z,Air Temperature,4097,18.8
2023-09-26T19:53:38Z,Barometric Pressure,4101,101640
2023-09-26T19:53:38Z,Light Intensity,4099,0
2023-09-26T19:53:38Z,Rain Gauge,4113,0
2023-09-26T19:53:38Z,UV Index,4190,0
2023-09-26T19:53:38Z,Wind Direction Sensor,4104,96
2023-09-26T19:53:38Z,Wind Speed,4105,0
2023-09-26T19:38:32Z,Air Humidity,4098,81
2023-09-26T19:38:32Z,Air Temperature,4097,18.9
2023-09-26T19:38:32Z,Barometric Pressure,4101,101630
2023-09-26T19:38:32Z,Light Intensity,4099,0
2023-09-26T19:38:32Z,Rain Gauge,4113,0
2023-09-26T19:38:32Z,UV Index,4190,0
2023-09-26T19:38:32Z,Wind Direction Sensor,4104,96
2023-09-26T19:38:32Z,Wind Speed,4105,0
2023-09-26T19:23:25Z,Air Humidity,4098,80
2023-09-26T19:23:25Z,Air Temperature,4097,19.3
2023-09-26T19:23:25Z,Barometric Pressure,4101,101610
2023-09-26T19:23:25Z,Light Intensity,4099,0
2023-09-26T19:23:25Z,Rain Gauge,4113,0
2023-09-26T19:23:25Z,UV Index,4190,0
2023-09-26T19:23:25Z,Wind Direction Sensor,4104,96
2023-09-26T19:23:25Z,Wind Speed,4105,0
2023-09-26T19:08:19Z,Air Humidity,4098,80
2023-09-26T19:08:19Z,Air Temperature,4097,18.9
2023-09-26T19:08:19Z,Barometric Pressure,4101,101610
2023-09-26T19:08:19Z,Light Intensity,4099,0
2023-09-26T19:08:19Z,Rain Gauge,4113,0
2023-09-26T19:08:19Z,UV Index,4190,0
2023-09-26T19:08:19Z,Wind Direction Sensor,4104,96
2023-09-26T19:08:19Z,Wind Speed,4105,0
2023-09-26T18:53:13Z,Air Humidity,4098,83
2023-09-26T18:53:13Z,Air Temperature,4097,19.2
2023-09-26T18:53:13Z,Barometric Pressure,4101,101590
2023-09-26T18:53:13Z,Light Intensity,4099,0
2023-09-26T18:53:13Z,Rain Gauge,4113,0
2023-09-26T18:53:13Z,UV Index,4190,0
2023-09-26T18:53:13Z,Wind Direction Sensor,4104,96
2023-09-26T18:53:13Z,Wind Speed,4105,0
2023-09-26T18:38:06Z,Air Humidity,4098,83
2023-09-26T18:38:06Z,Air Temperature,4097,19.6
2023-09-26T18:38:06Z,Barometric Pressure,4101,101570
2023-09-26T18:38:06Z,Light Intensity,4099,0
2023-09-26T18:38:06Z,Rain Gauge,4113,0
2023-09-26T18:38:06Z,UV Index,4190,0
2023-09-26T18:38:06Z,Wind Direction Sensor,4104,96
2023-09-26T18:38:06Z,Wind Speed,4105,0
2023-09-26T18:23:00Z,Air Humidity,4098,83
2023-09-26T18:23:00Z,Air Temperature,4097,19.8
2023-09-26T18:23:00Z,Barometric Pressure,4101,101560
2023-09-26T18:23:00Z,Light Intensity,4099,0
2023-09-26T18:23:00Z,Rain Gauge,4113,0
2023-09-26T18:23:00Z,UV Index,4190,0
2023-09-26T18:23:00Z,Wind Direction Sensor,4104,96
2023-09-26T18:23:00Z,Wind Speed,4105,0
2023-09-26T18:07:54Z,Air Humidity,4098,84
2023-09-26T18:07:54Z,Air Temperature,4097,19.9
2023-09-26T18:07:54Z,Barometric Pressure,4101,101550
2023-09-26T18:07:54Z,Light Intensity,4099,0
2023-09-26T18:07:54Z,Rain Gauge,4113,0
2023-09-26T18:07:54Z,UV Index,4190,0
2023-09-26T18:07:54Z,Wind Direction Sensor,4104,95
2023-09-26T18:07:54Z,Wind Speed,4105,0
2023-09-26T17:52:47Z,Air Humidity,4098,84
2023-09-26T17:52:47Z,Air Temperature,4097,20.2
2023-09-26T17:52:47Z,Barometric Pressure,4101,101530
2023-09-26T17:52:47Z,Light Intensity,4099,0
2023-09-26T17:52:47Z,Rain Gauge,4113,0
2023-09-26T17:52:47Z,UV Index,4190,0
2023-09-26T17:52:47Z,Wind Direction Sensor,4104,95
2023-09-26T17:52:47Z,Wind Speed,4105,0
2023-09-26T17:37:41Z,Air Humidity,4098,79
2023-09-26T17:37:41Z,Air Temperature,4097,20.9
2023-09-26T17:37:41Z,Barometric Pressure,4101,101530
2023-09-26T17:37:41Z,Light Intensity,4099,0
2023-09-26T17:37:41Z,Rain Gauge,4113,0
2023-09-26T17:37:41Z,UV Index,4190,0
2023-09-26T17:37:41Z,Wind Direction Sensor,4104,95
2023-09-26T17:37:41Z,Wind Speed,4105,0
2023-09-26T17:22:35Z,Air Humidity,4098,77
2023-09-26T17:22:35Z,Air Temperature,4097,21.7
2023-09-26T17:22:35Z,Barometric Pressure,4101,101520
2023-09-26T17:22:35Z,Light Intensity,4099,281
2023-09-26T17:22:35Z,Rain Gauge,4113,0
2023-09-26T17:22:35Z,UV Index,4190,0
2023-09-26T17:22:35Z,Wind Direction Sensor,4104,95
2023-09-26T17:22:35Z,Wind Speed,4105,0
2023-09-26T17:07:28Z,Air Humidity,4098,71
2023-09-26T17:07:28Z,Air Temperature,4097,22.9
2023-09-26T17:07:28Z,Barometric Pressure,4101,101510
2023-09-26T17:07:28Z,Light Intensity,4099,1084
2023-09-26T17:07:28Z,Rain Gauge,4113,0
2023-09-26T17:07:28Z,UV Index,4190,0
2023-09-26T17:07:28Z,Wind Direction Sensor,4104,95
2023-09-26T17:07:28Z,Wind Speed,4105,0
2023-09-26T16:52:22Z,Air Humidity,4098,64
2023-09-26T16:52:22Z,Air Temperature,4097,23.9
2023-09-26T16:52:22Z,Barometric Pressure,4101,101500
2023-09-26T16:52:22Z,Light Intensity,4099,2331
2023-09-26T16:52:22Z,Rain Gauge,4113,0
2023-09-26T16:52:22Z,UV Index,4190,0
2023-09-26T16:52:22Z,Wind Direction Sensor,4104,95
2023-09-26T16:52:22Z,Wind Speed,4105,0
2023-09-26T16:37:03Z,Air Humidity,4098,56
2023-09-26T16:37:03Z,Air Temperature,4097,25.2
2023-09-26T16:37:03Z,Barometric Pressure,4101,101500
2023-09-26T16:37:03Z,Light Intensity,4099,3519
2023-09-26T16:37:03Z,Rain Gauge,4113,0
2023-09-26T16:37:03Z,UV Index,4190,0
2023-09-26T16:37:03Z,Wind Direction Sensor,4104,95
2023-09-26T16:37:03Z,Wind Speed,4105,0
2023-09-26T16:36:46Z,Air Humidity,4098,56
2023-09-26T16:36:46Z,Air Temperature,4097,25.2
2023-09-26T16:36:46Z,Barometric Pressure,4101,101500
2023-09-26T16:36:46Z,Light Intensity,4099,3519
2023-09-26T16:36:46Z,Rain Gauge,4113,0
2023-09-26T16:36:46Z,UV Index,4190,0
2023-09-26T16:36:46Z,Wind Direction Sensor,4104,95
2023-09-26T16:36:46Z,Wind Speed,4105,0
2023-09-26T16:21:39Z,Air Humidity,4098,50
2023-09-26T16:21:39Z,Air Temperature,4097,26.4
2023-09-26T16:21:39Z,Barometric Pressure,4101,101500
2023-09-26T16:21:39Z,Light Intensity,4099,4736
2023-09-26T16:21:39Z,Rain Gauge,4113,0
2023-09-26T16:21:39Z,UV Index,4190,0
2023-09-26T16:21:39Z,Wind Direction Sensor,4104,94
2023-09-26T16:21:39Z,Wind Speed,4105,0
2023-09-26T16:06:33Z,Air Humidity,4098,47
2023-09-26T16:06:33Z,Air Temperature,4097,27.4
2023-09-26T16:06:33Z,Barometric Pressure,4101,101500
2023-09-26T16:06:33Z,Light Intensity,4099,8363
2023-09-26T16:06:33Z,Rain Gauge,4113,0
2023-09-26T16:06:33Z,UV Index,4190,0.6
2023-09-26T16:06:33Z,Wind Direction Sensor,4104,94
2023-09-26T16:06:33Z,Wind Speed,4105,0.7
2023-09-26T16:06:19Z,Air Humidity,4098,47
2023-09-26T16:06:19Z,Air Temperature,4097,27.4
2023-09-26T16:06:19Z,Barometric Pressure,4101,101500
2023-09-26T16:06:19Z,Light Intensity,4099,8363
2023-09-26T16:06:19Z,Rain Gauge,4113,0
2023-09-26T16:06:19Z,UV Index,4190,0.6
2023-09-26T16:06:19Z,Wind Direction Sensor,4104,94
2023-09-26T16:06:19Z,Wind Speed,4105,0.7
2023-09-26T15:51:11Z,Air Humidity,4098,49
2023-09-26T15:51:11Z,Air Temperature,4097,26.9
2023-09-26T15:51:11Z,Barometric Pressure,4101,101510
2023-09-26T15:51:11Z,Light Intensity,4099,12844
2023-09-26T15:51:11Z,Rain Gauge,4113,0
2023-09-26T15:51:11Z,UV Index,4190,0.8
2023-09-26T15:51:11Z,Wind Direction Sensor,4104,94
2023-09-26T15:51:11Z,Wind Speed,4105,0
2023-09-26T15:36:05Z,Air Humidity,4098,45
2023-09-26T15:36:05Z,Air Temperature,4097,27
2023-09-26T15:36:05Z,Barometric Pressure,4101,101500
2023-09-26T15:36:05Z,Light Intensity,4099,17205
2023-09-26T15:36:05Z,Rain Gauge,4113,0
2023-09-26T15:36:05Z,UV Index,4190,0.8
2023-09-26T15:36:05Z,Wind Direction Sensor,4104,95
2023-09-26T15:36:05Z,Wind Speed,4105,0.7
2023-09-26T15:20:59Z,Air Humidity,4098,49
2023-09-26T15:20:59Z,Air Temperature,4097,27.3
2023-09-26T15:20:59Z,Barometric Pressure,4101,101510
2023-09-26T15:20:59Z,Light Intensity,4099,21940
2023-09-26T15:20:59Z,Rain Gauge,4113,0
2023-09-26T15:20:59Z,UV Index,4190,0.9
2023-09-26T15:20:59Z,Wind Direction Sensor,4104,96
2023-09-26T15:20:59Z,Wind Speed,4105,0
2023-09-26T15:05:53Z,Air Humidity,4098,47
2023-09-26T15:05:53Z,Air Temperature,4097,27.4
2023-09-26T15:05:53Z,Barometric Pressure,4101,101510
2023-09-26T15:05:53Z,Light Intensity,4099,26498
2023-09-26T15:05:53Z,Rain Gauge,4113,0
2023-09-26T15:05:53Z,UV Index,4190,1
2023-09-26T15:05:53Z,Wind Direction Sensor,4104,96
2023-09-26T15:05:53Z,Wind Speed,4105,0
2023-09-26T15:05:37Z,Air Humidity,4098,47
2023-09-26T15:05:37Z,Air Temperature,4097,27.4
2023-09-26T15:05:37Z,Barometric Pressure,4101,101510
2023-09-26T15:05:37Z,Light Intensity,4099,26498
2023-09-26T15:05:37Z,Rain Gauge,4113,0
2023-09-26T15:05:37Z,UV Index,4190,1
2023-09-26T15:05:37Z,Wind Direction Sensor,4104,96
2023-09-26T15:05:37Z,Wind Speed,4105,0
2023-09-26T14:50:32Z,Air Humidity,4098,46
2023-09-26T14:50:32Z,Air Temperature,4097,27.4
2023-09-26T14:50:32Z,Barometric Pressure,4101,101520
2023-09-26T14:50:32Z,Light Intensity,4099,10031
2023-09-26T14:50:32Z,Rain Gauge,4113,0
2023-09-26T14:50:32Z,UV Index,4190,0.9
2023-09-26T14:50:32Z,Wind Direction Sensor,4104,100
2023-09-26T14:50:32Z,Wind Speed,4105,0.9
2023-09-26T14:35:25Z,Air Humidity,4098,45
2023-09-26T14:35:25Z,Air Temperature,4097,27.6
2023-09-26T14:35:25Z,Barometric Pressure,4101,101520
2023-09-26T14:35:25Z,Light Intensity,4099,37012
2023-09-26T14:35:25Z,Rain Gauge,4113,0
2023-09-26T14:35:25Z,UV Index,4190,2.7
2023-09-26T14:35:25Z,Wind Direction Sensor,4104,90
2023-09-26T14:35:25Z,Wind Speed,4105,2.3
2023-09-26T14:20:18Z,Air Humidity,4098,46
2023-09-26T14:20:18Z,Air Temperature,4097,27.6
2023-09-26T14:20:18Z,Barometric Pressure,4101,101530
2023-09-26T14:20:18Z,Light Intensity,4099,41826
2023-09-26T14:20:18Z,Rain Gauge,4113,0
2023-09-26T14:20:18Z,UV Index,4190,2.9
2023-09-26T14:20:18Z,Wind Direction Sensor,4104,100
2023-09-26T14:20:18Z,Wind Speed,4105,1.7
2023-09-26T14:05:13Z,Air Humidity,4098,44
2023-09-26T14:05:13Z,Air Temperature,4097,27.8
2023-09-26T14:05:13Z,Barometric Pressure,4101,101540
2023-09-26T14:05:13Z,Light Intensity,4099,46872
2023-09-26T14:05:13Z,Rain Gauge,4113,0
2023-09-26T14:05:13Z,UV Index,4190,3.3
2023-09-26T14:05:13Z,Wind Direction Sensor,4104,96
2023-09-26T14:05:13Z,Wind Speed,4105,0
2023-09-26T13:50:06Z,Air Humidity,4098,44
2023-09-26T13:50:06Z,Air Temperature,4097,27.5
2023-09-26T13:50:06Z,Barometric Pressure,4101,101550
2023-09-26T13:50:06Z,Light Intensity,4099,53745
2023-09-26T13:50:06Z,Rain Gauge,4113,0
2023-09-26T13:50:06Z,UV Index,4190,3.5
2023-09-26T13:50:06Z,Wind Direction Sensor,4104,89
2023-09-26T13:50:06Z,Wind Speed,4105,1
2023-09-26T13:49:52Z,Air Humidity,4098,44
2023-09-26T13:49:52Z,Air Temperature,4097,27.5
2023-09-26T13:49:52Z,Barometric Pressure,4101,101550
2023-09-26T13:49:52Z,Light Intensity,4099,53745
2023-09-26T13:49:52Z,Rain Gauge,4113,0
2023-09-26T13:49:52Z,UV Index,4190,3.5
2023-09-26T13:49:52Z,Wind Direction Sensor,4104,89
2023-09-26T13:49:52Z,Wind Speed,4105,1
2023-09-26T13:34:31Z,Air Humidity,4098,46
2023-09-26T13:34:31Z,Air Temperature,4097,27.2
2023-09-26T13:34:31Z,Barometric Pressure,4101,101570
2023-09-26T13:34:31Z,Light Intensity,4099,56789
2023-09-26T13:34:31Z,Rain Gauge,4113,0
2023-09-26T13:34:31Z,UV Index,4190,4.1
2023-09-26T13:34:31Z,Wind Direction Sensor,4104,90
2023-09-26T13:34:31Z,Wind Speed,4105,0.9
2023-09-26T13:34:16Z,Air Humidity,4098,46
2023-09-26T13:34:16Z,Air Temperature,4097,27.2
2023-09-26T13:34:16Z,Barometric Pressure,4101,101570
2023-09-26T13:34:16Z,Light Intensity,4099,56789
2023-09-26T13:34:16Z,Rain Gauge,4113,0
2023-09-26T13:34:16Z,UV Index,4190,4.1
2023-09-26T13:34:16Z,Wind Direction Sensor,4104,90
2023-09-26T13:34:16Z,Wind Speed,4105,0.9
2023-09-26T13:19:08Z,Air Humidity,4098,46
2023-09-26T13:19:08Z,Air Temperature,4097,27.5
2023-09-26T13:19:08Z,Barometric Pressure,4101,101590
2023-09-26T13:19:08Z,Light Intensity,4099,60580
2023-09-26T13:19:08Z,Rain Gauge,4113,0
2023-09-26T13:19:08Z,UV Index,4190,5.4
2023-09-26T13:19:08Z,Wind Direction Sensor,4104,94
2023-09-26T13:19:08Z,Wind Speed,4105,0.7
2023-09-26T13:04:01Z,Air Humidity,4098,49
2023-09-26T13:04:01Z,Air Temperature,4097,27.1
2023-09-26T13:04:01Z,Barometric Pressure,4101,101600
2023-09-26T13:04:01Z,Light Intensity,4099,63620
2023-09-26T13:04:01Z,Rain Gauge,4113,0
2023-09-26T13:04:01Z,UV Index,4190,5.6
2023-09-26T13:04:01Z,Wind Direction Sensor,4104,93
2023-09-26T13:04:01Z,Wind Speed,4105,0.9
2023-09-26T12:48:56Z,Air Humidity,4098,47
2023-09-26T12:48:56Z,Air Temperature,4097,27.1
2023-09-26T12:48:56Z,Barometric Pressure,4101,101620
2023-09-26T12:48:56Z,Light Intensity,4099,67463
2023-09-26T12:48:56Z,Rain Gauge,4113,0
2023-09-26T12:48:56Z,UV Index,4190,5.3
2023-09-26T12:48:56Z,Wind Direction Sensor,4104,94
2023-09-26T12:48:56Z,Wind Speed,4105,1.6
2023-09-26T12:33:49Z,Air Humidity,4098,46
2023-09-26T12:33:49Z,Air Temperature,4097,27.7
2023-09-26T12:33:49Z,Barometric Pressure,4101,101630
2023-09-26T12:33:49Z,Light Intensity,4099,70389
2023-09-26T12:33:49Z,Rain Gauge,4113,0
2023-09-26T12:33:49Z,UV Index,4190,6.6
2023-09-26T12:33:49Z,Wind Direction Sensor,4104,108
2023-09-26T12:33:49Z,Wind Speed,4105,0.7
2023-09-26T12:18:43Z,Air Humidity,4098,48
2023-09-26T12:18:43Z,Air Temperature,4097,26.8
2023-09-26T12:18:43Z,Barometric Pressure,4101,101640
2023-09-26T12:18:43Z,Light Intensity,4099,72072
2023-09-26T12:18:43Z,Rain Gauge,4113,0
2023-09-26T12:18:43Z,UV Index,4190,4.8
2023-09-26T12:18:43Z,Wind Direction Sensor,4104,83
2023-09-26T12:18:43Z,Wind Speed,4105,1.2
2023-09-26T12:03:37Z,Air Humidity,4098,46
2023-09-26T12:03:37Z,Air Temperature,4097,26.9
2023-09-26T12:03:37Z,Barometric Pressure,4101,101650
2023-09-26T12:03:37Z,Light Intensity,4099,73736
2023-09-26T12:03:37Z,Rain Gauge,4113,0
2023-09-26T12:03:37Z,UV Index,4190,6.6
2023-09-26T12:03:37Z,Wind Direction Sensor,4104,78
2023-09-26T12:03:37Z,Wind Speed,4105,1.2
2023-09-26T11:48:30Z,Air Humidity,4098,48
2023-09-26T11:48:30Z,Air Temperature,4097,26.5
2023-09-26T11:48:30Z,Barometric Pressure,4101,101660
2023-09-26T11:48:30Z,Light Intensity,4099,75009
2023-09-26T11:48:30Z,Rain Gauge,4113,0
2023-09-26T11:48:30Z,UV Index,4190,7.1
2023-09-26T11:48:30Z,Wind Direction Sensor,4104,99
2023-09-26T11:48:30Z,Wind Speed,4105,1
2023-09-26T11:33:24Z,Air Humidity,4098,47
2023-09-26T11:33:24Z,Air Temperature,4097,26.4
2023-09-26T11:33:24Z,Barometric Pressure,4101,101670
2023-09-26T11:33:24Z,Light Intensity,4099,77282
2023-09-26T11:33:24Z,Rain Gauge,4113,0
2023-09-26T11:33:24Z,UV Index,4190,6.2
2023-09-26T11:33:24Z,Wind Direction Sensor,4104,78
2023-09-26T11:33:24Z,Wind Speed,4105,1
2023-09-26T11:18:17Z,Air Humidity,4098,46
2023-09-26T11:18:17Z,Air Temperature,4097,27.3
2023-09-26T11:18:17Z,Barometric Pressure,4101,101680
2023-09-26T11:18:17Z,Light Intensity,4099,76727
2023-09-26T11:18:17Z,Rain Gauge,4113,0
2023-09-26T11:18:17Z,UV Index,4190,7.1
2023-09-26T11:18:17Z,Wind Direction Sensor,4104,111
2023-09-26T11:18:17Z,Wind Speed,4105,0
2023-09-26T11:03:11Z,Air Humidity,4098,46
2023-09-26T11:03:11Z,Air Temperature,4097,26
2023-09-26T11:03:11Z,Barometric Pressure,4101,101690
2023-09-26T11:03:11Z,Light Intensity,4099,75253
2023-09-26T11:03:11Z,Rain Gauge,4113,0
2023-09-26T11:03:11Z,UV Index,4190,7.5
2023-09-26T11:03:11Z,Wind Direction Sensor,4104,78
2023-09-26T11:03:11Z,Wind Speed,4105,0
2023-09-26T10:48:05Z,Air Humidity,4098,45
2023-09-26T10:48:05Z,Air Temperature,4097,26.9
2023-09-26T10:48:05Z,Barometric Pressure,4101,101700
2023-09-26T10:48:05Z,Light Intensity,4099,74540
2023-09-26T10:48:05Z,Rain Gauge,4113,0
2023-09-26T10:48:05Z,UV Index,4190,6.3
2023-09-26T10:48:05Z,Wind Direction Sensor,4104,69
2023-09-26T10:48:05Z,Wind Speed,4105,0
2023-09-26T10:32:58Z,Air Humidity,4098,47
2023-09-26T10:32:58Z,Air Temperature,4097,25.7
2023-09-26T10:32:58Z,Barometric Pressure,4101,101700
2023-09-26T10:32:58Z,Light Intensity,4099,71465
2023-09-26T10:32:58Z,Rain Gauge,4113,0
2023-09-26T10:32:58Z,UV Index,4190,6
2023-09-26T10:32:58Z,Wind Direction Sensor,4104,61
2023-09-26T10:32:58Z,Wind Speed,4105,0.9
2023-09-26T10:17:59Z,Air Humidity,4098,47
2023-09-26T10:17:59Z,Air Temperature,4097,25.9
2023-09-26T10:17:59Z,Barometric Pressure,4101,101720
2023-09-26T10:17:59Z,Light Intensity,4099,69323
2023-09-26T10:17:59Z,Rain Gauge,4113,0
2023-09-26T10:17:59Z,UV Index,4190,3.8
2023-09-26T10:17:59Z,Wind Direction Sensor,4104,96
2023-09-26T10:17:59Z,Wind Speed,4105,1.9
2023-09-26T10:17:37Z,Air Humidity,4098,47
2023-09-26T10:17:37Z,Air Temperature,4097,25.9
2023-09-26T10:17:37Z,Barometric Pressure,4101,101720
2023-09-26T10:17:37Z,Light Intensity,4099,69323
2023-09-26T10:17:37Z,Rain Gauge,4113,0
2023-09-26T10:17:37Z,UV Index,4190,3.8
2023-09-26T10:17:37Z,Wind Direction Sensor,4104,96
2023-09-26T10:17:37Z,Wind Speed,4105,1.9
2023-09-26T09:46:54Z,Air Humidity,4098,49
2023-09-26T09:46:54Z,Air Temperature,4097,25.2
2023-09-26T09:46:54Z,Barometric Pressure,4101,101750
2023-09-26T09:46:54Z,Light Intensity,4099,64276
2023-09-26T09:46:54Z,Rain Gauge,4113,0
2023-09-26T09:46:54Z,UV Index,4190,4.2
2023-09-26T09:46:54Z,Wind Direction Sensor,4104,87
2023-09-26T09:46:54Z,Wind Speed,4105,0.7
2023-09-26T09:31:48Z,Air Humidity,4098,49
2023-09-26T09:31:48Z,Air Temperature,4097,25.6
2023-09-26T09:31:48Z,Barometric Pressure,4101,101770
2023-09-26T09:31:48Z,Light Intensity,4099,60797
2023-09-26T09:31:48Z,Rain Gauge,4113,0
2023-09-26T09:31:48Z,UV Index,4190,4.6
2023-09-26T09:31:48Z,Wind Direction Sensor,4104,78
2023-09-26T09:31:48Z,Wind Speed,4105,1
2023-09-26T09:16:41Z,Air Humidity,4098,52
2023-09-26T09:16:41Z,Air Temperature,4097,25.3
2023-09-26T09:16:41Z,Barometric Pressure,4101,101780
2023-09-26T09:16:41Z,Light Intensity,4099,56843
2023-09-26T09:16:41Z,Rain Gauge,4113,0
2023-09-26T09:16:41Z,UV Index,4190,4.1
2023-09-26T09:16:41Z,Wind Direction Sensor,4104,72
2023-09-26T09:16:41Z,Wind Speed,4105,0.8
2023-09-26T09:01:35Z,Air Humidity,4098,52
2023-09-26T09:01:35Z,Air Temperature,4097,24.5
2023-09-26T09:01:35Z,Barometric Pressure,4101,101790
2023-09-26T09:01:35Z,Light Intensity,4099,52001
2023-09-26T09:01:35Z,Rain Gauge,4113,0
2023-09-26T09:01:35Z,UV Index,4190,3.6
2023-09-26T09:01:35Z,Wind Direction Sensor,4104,76
2023-09-26T09:01:35Z,Wind Speed,4105,0
2023-09-26T08:46:29Z,Air Humidity,4098,60
2023-09-26T08:46:29Z,Air Temperature,4097,24.1
2023-09-26T08:46:29Z,Barometric Pressure,4101,101790
2023-09-26T08:46:29Z,Light Intensity,4099,47700
2023-09-26T08:46:29Z,Rain Gauge,4113,0
2023-09-26T08:46:29Z,UV Index,4190,3.3
2023-09-26T08:46:29Z,Wind Direction Sensor,4104,358
2023-09-26T08:46:29Z,Wind Speed,4105,0
2023-09-26T08:31:22Z,Air Humidity,4098,63
2023-09-26T08:31:22Z,Air Temperature,4097,22.9
2023-09-26T08:31:22Z,Barometric Pressure,4101,101800
2023-09-26T08:31:22Z,Light Intensity,4099,42307
2023-09-26T08:31:22Z,Rain Gauge,4113,0
2023-09-26T08:31:22Z,UV Index,4190,3.7
2023-09-26T08:31:22Z,Wind Direction Sensor,4104,344
2023-09-26T08:31:22Z,Wind Speed,4105,1.6
2023-09-26T08:16:17Z,Air Humidity,4098,66
2023-09-26T08:16:17Z,Air Temperature,4097,22.1
2023-09-26T08:16:17Z,Barometric Pressure,4101,101810
2023-09-26T08:16:17Z,Light Intensity,4099,37638
2023-09-26T08:16:17Z,Rain Gauge,4113,0
2023-09-26T08:16:17Z,UV Index,4190,2.5
2023-09-26T08:16:17Z,Wind Direction Sensor,4104,6
2023-09-26T08:16:17Z,Wind Speed,4105,1
2023-09-26T08:01:10Z,Air Humidity,4098,71
2023-09-26T08:01:10Z,Air Temperature,4097,21.3
2023-09-26T08:01:10Z,Barometric Pressure,4101,101810
2023-09-26T08:01:10Z,Light Intensity,4099,31848
2023-09-26T08:01:10Z,Rain Gauge,4113,0
2023-09-26T08:01:10Z,UV Index,4190,1.8
2023-09-26T08:01:10Z,Wind Direction Sensor,4104,83
2023-09-26T08:01:10Z,Wind Speed,4105,0
2023-09-26T07:46:03Z,Air Humidity,4098,71
2023-09-26T07:46:03Z,Air Temperature,4097,20.4
2023-09-26T07:46:03Z,Barometric Pressure,4101,101810
2023-09-26T07:46:03Z,Light Intensity,4099,26073
2023-09-26T07:46:03Z,Rain Gauge,4113,0
2023-09-26T07:46:03Z,UV Index,4190,1.4
2023-09-26T07:46:03Z,Wind Direction Sensor,4104,83
2023-09-26T07:46:03Z,Wind Speed,4105,0
2023-09-26T07:30:57Z,Air Humidity,4098,75
2023-09-26T07:30:57Z,Air Temperature,4097,19.4
2023-09-26T07:30:57Z,Barometric Pressure,4101,101800
2023-09-26T07:30:57Z,Light Intensity,4099,17230
2023-09-26T07:30:57Z,Rain Gauge,4113,0
2023-09-26T07:30:57Z,UV Index,4190,0.8
2023-09-26T07:30:57Z,Wind Direction Sensor,4104,83
2023-09-26T07:30:57Z,Wind Speed,4105,0
2023-09-26T07:30:44Z,Air Humidity,4098,75
2023-09-26T07:30:44Z,Air Temperature,4097,19.4
2023-09-26T07:30:44Z,Barometric Pressure,4101,101800
2023-09-26T07:30:44Z,Light Intensity,4099,17230
2023-09-26T07:30:44Z,Rain Gauge,4113,0
2023-09-26T07:30:44Z,UV Index,4190,0.8
2023-09-26T07:30:44Z,Wind Direction Sensor,4104,83
2023-09-26T07:30:44Z,Wind Speed,4105,0
2023-09-26T07:15:36Z,Air Humidity,4098,78
2023-09-26T07:15:36Z,Air Temperature,4097,18.5
